CodigoEstacion,NombreEstacion,Latitud,Longitud,Altitud,Categoria,Entidad,AreaOperativa,Departamento,Municipio,FechaInstalacion,FechaSuspension,IdParametro,Etiqueta,DescripcionSerie,Frecuencia,Fecha,Valor,Grado,Calificador,NivelAprobacion
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-01-15 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-01-16 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-01-17 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-01-18 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-01-19 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-01-20 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-01-21 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-01-22 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-01-23 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-01-24 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-01-25 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-01-26 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-01-27 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-01-28 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-01-29 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-01-30 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-01-31 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-02-01 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-02-02 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-02-03 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-02-04 00:00,5.2,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-02-05 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-02-06 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-02-07 00:00,14.2,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-02-08 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-02-09 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-02-10 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-02-11 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-02-12 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-02-13 00:00,25.4,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-02-14 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-02-15 00:00,6.7,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-02-16 00:00,4.5,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-02-17 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-02-18 00:00,10.7,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-02-19 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-02-20 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-02-21 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-02-22 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-02-23 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-02-24 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-02-25 00:00,14.5,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-02-26 00:00,2.4,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-02-27 00:00,14.5,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-02-28 00:00,8.4,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-03-01 00:00,17.4,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-03-02 00:00,2.4,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-03-03 00:00,0.5,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-03-04 00:00,6.7,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-03-05 00:00,12.3,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-03-06 00:00,7.6,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-03-07 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-03-08 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-03-09 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-03-10 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-03-11 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-03-12 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-03-13 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-03-14 00:00,8.4,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-03-15 00:00,15.4,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-03-16 00:00,20.5,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-03-17 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-03-18 00:00,7.3,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-03-19 00:00,5.8,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-03-20 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-03-21 00:00,6.4,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-03-22 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-03-23 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-03-24 00:00,5.4,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-03-25 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-03-26 00:00,5,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-03-27 00:00,0,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-03-28 00:00,25.4,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-03-29 00:00,32.5,50,,1100
26200130,BOLOMBOLO [26200130],5.9681,-75.8374,530,Pluviométrica,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Venecia,15/05/1980 00:00,,PRECIPITACION,PTPM_CON,Día pluviométrico (convencional),Diaria,2022-03-30 00:00,15.6,50,,1100
